Time [HH:mm:ss], seconds [.ffff], tick [], inc time [s], xAccel [m/s/s], yAccel [m/s/s], zAccel [m/s/s]
11:11:52,0.5025,3.5,0.001708984375,-0.2137772625,0.5957078,-9.8564698375
11:11:52,0.5065,11.5,0.005615234375,0.1899062,0.07474839999999999,-10.158290537500001
11:11:52,0.5105,19.5,0.009521484375,0.571570525,-0.28144245,-9.894416337500001
11:11:52,0.5145,27.5,0.013427734375,-0.0217218125,0.5139292875,-9.7452573875
11:11:52,0.5185,35.5,0.017333984375,-0.058726125,0.3128147375,-9.9174761625
11:11:52,0.522,43.5,0.021240234375,0.5308963625,-0.25448585,-10.033067075
11:11:52,0.526,51.5,0.025146484375,0.149232025,0.1192722625,-9.7937121625
11:11:52,0.53,59.5,0.029052734375,0.108863675,0.036887975,-9.7473006375
11:11:52,0.534,67.5,0.032958984375,0.333947775,-0.24176475,-9.8961677375
11:11:52,0.538,75.5,0.036865234375,0.1379166625,-0.071847175,-9.967390425
11:11:52,0.541625,83.5,0.040771484375,0.1525960375,0.04294565,-9.7137325875
11:11:52,0.5455000000000001,91.5,0.044677734375,0.27461855,0.013263075000000001,-9.754306175
11:11:52,0.5495000000000001,99.5,0.048583984375,0.0740001,-0.014299300000000001,-9.94141165
11:11:52,0.5535000000000001,107.5,0.052490234375,0.15106695,0.2295217875,-9.7470087625
11:11:52,0.5575000000000001,115.5,0.056396484375,0.1305769375,0.180757575,-9.765398225
11:11:52,0.5613750000000001,123.5,0.060302734375,0.0856213,0.15198365,-9.8421669375
11:11:52,0.565,131.5,0.064208984375,0.1210965,0.131690475,-9.71577585
11:11:52,0.569,139.5,0.068115234375,0.1495378375,0.0726282,-9.7551818625
11:11:52,0.573,147.5,0.072021484375,0.15076111250000002,0.1038252,-9.7986743875
11:11:52,0.577,155.5,0.075927734375,0.1636055875,-0.13151518750000002,-9.8231936875
11:11:52,0.581,163.5,0.079833984375,0.06880115,-0.036409825,-9.733581525
11:11:52,0.5845,171.5,0.083740234375,0.144950525,0.0350706625,-9.7893337
11:11:52,0.5885,179.5,0.087646484375,0.1856246875,-0.0994095375,-9.892664974999999
11:11:52,0.5925,187.5,0.091552734375,0.0651313125,0.0453687,-9.835161424999999
11:11:52,0.5965,195.5,0.095458984375,0.0886795,0.095041575,-9.774738900000001
11:11:52,0.6005,203.5,0.099365234375,0.2094787125,0.0741426375,-9.8468372625
11:11:52,0.60425,211.5,0.103271484375,0.169110375,0.1001906,-9.9285682
11:11:52,0.608,219.5,0.107177734375,0.1437272625,0.1110944,-9.815604375
11:11:52,0.612,227.5,0.111083984375,0.1434214125,0.1032194375,-9.8097664375
11:11:52,0.616,235.5,0.114990234375,0.150149475,0.0823204875,-9.8961677375
11:11:52,0.62,243.5,0.118896484375,0.15840665,0.0084169375,-9.8780701625
11:11:52,0.62375,251.5,0.122802734375,0.133023525,0.05566675,-9.8372047125
11:11:52,0.6275,259.5,0.126708984375,0.23394438750000002,0.01538325,-9.867561887499999
