Time [HH:mm:ss], seconds [.ffff], tick [], inc time [s], xAccel [m/s/s], yAccel [m/s/s], zAccel [m/s/s]
11:01:57,0.502,3.5,0.001708984375,0.1917411,0.002056375,-9.8275721
11:01:57,0.506,11.5,0.005615234375,0.1917411125,-0.0009724625000000001,-9.8290316
11:01:57,0.51,19.5,0.009521484375,0.1984691625,0.0023592624999999997,-9.8278640125
11:01:57,0.514,27.5,0.013427734375,0.19724587500000001,-0.0049099625,-9.834869525
11:01:57,0.518,35.5,0.017333984375,0.19755168750000002,-0.0115733625,-9.8439183
11:01:57,0.5215000000000001,43.5,0.021240234375,0.19969245,-0.0130877875,-9.84070745
11:01:57,0.5255000000000001,51.5,0.025146484375,0.1932702,-0.0149051,-9.8380803875
11:01:57,0.5295000000000001,59.5,0.029052734375,0.191435275,-0.0085445625,-9.8357452125
11:01:57,0.5335000000000001,67.5,0.032958984375,0.1987749875,-0.015207987499999999,-9.8296153875
11:01:57,0.5375000000000001,75.5,0.036865234375,0.1954109625,-0.0073330125,-9.838664175
11:01:57,0.54125,83.5,0.040771484375,0.19449349999999999,0.00417655,-9.8278640125
11:01:57,0.545,91.5,0.044677734375,0.1966342375,-0.004304175,-9.8264045375
11:01:57,0.549,99.5,0.048583984375,0.1926585625,-0.0030926624999999997,-9.830199175
11:01:57,0.553,107.5,0.052490234375,0.1929643875,0.00023907500000000005,-9.832242475
11:01:57,0.557,115.5,0.056396484375,0.1917411,-0.0091503375,-9.832242475000001
11:01:57,0.560875,123.5,0.060302734375,0.1972458875,-0.0239915875,-9.838664175
11:01:57,0.5645,131.5,0.064208984375,0.19724587500000001,-0.020054125,-9.836620912499999
11:01:57,0.5685,139.5,0.068115234375,0.190212,-0.0164195125,-9.8500481125
11:01:57,0.5725,147.5,0.072021484375,0.2006099,-0.017328175,-9.846545362499999
11:01:57,0.5765,155.5,0.075927734375,0.18837708749999998,-0.013087775,-9.831658662499999
11:01:57,0.5805,163.5,0.079833984375,0.1859305,-0.005212825,-9.8261126375
11:01:57,0.584125,171.5,0.083740234375,0.1938818625,-0.0055157125,-9.830491075
11:01:57,0.588,179.5,0.087646484375,0.189906175,-0.0006695625,-9.832534362499999
11:01:57,0.592,187.5,0.091552734375,0.1847072375,0.0032679000000000002,-9.82465315
11:01:57,0.596,195.5,0.095458984375,0.1834839375,-0.0015782250000000002,-9.823193674999999
11:01:57,0.6,203.5,0.099365234375,0.186847975,-0.0012753375,-9.8319505625
11:01:57,0.60375,211.5,0.103271484375,0.1886829125,-0.01399645,-9.8380803875
11:01:57,0.6074999999999999,219.5,0.107177734375,0.185624675,-0.017328175,-9.836620912499999
11:01:57,0.6114999999999999,227.5,0.111083984375,0.18745961249999998,-0.019751225,-9.8424588125
11:01:57,0.6154999999999999,235.5,0.114990234375,0.186847975,-0.0097561,-9.8401236625
11:01:57,0.6194999999999999,243.5,0.118896484375,0.17828497499999998,-0.002486875,-9.8342857375
11:01:57,0.6234999999999999,251.5,0.122802734375,0.18378975,-0.0021839875,-9.841583137499999
11:01:57,0.627,259.5,0.126708984375,0.18501305,0.005690975,-9.8407074625
11:01:57,0.631,267.5,0.130615234375,0.1788966375,0.002662125,-9.835161424999999
11:01:57,0.635,275.5,0.134521484375,0.1862363125,0.0026621375,-9.818815225
11:01:57,0.639,283.5,0.138427734375,0.178284975,0.0062967375,-9.8185233375
11:01:57,0.643,291.5,0.142333984375,0.1825664625,0.0005419625000000002,-9.835453325
11:01:57,0.6465000000000001,299.5,0.146240234375,0.1822606625,0.0011477,-9.846253475
11:01:57,0.6505000000000001,307.5,0.150146484375,0.1899061875,-0.016722387499999998,-9.854718475
11:01:57,0.6545000000000001,315.5,0.154052734375,0.1853188625,-0.01611665,-9.838664175
11:01:57,0.6585000000000001,323.5,0.157958984375,0.19265855,-0.0133907,-9.8252369375
11:01:57,0.6625000000000001,331.5,0.161865234375,0.1850130375,-0.0058186,-9.8205666
11:01:57,0.66625,339.5,0.165771484375,0.1886828875,0.0038736624999999997,-9.8313667625
11:01:57,0.67,347.5,0.169677734375,0.175838425,0.0199265125,-9.834869524999998
11:01:57,0.674,355.5,0.173583984375,0.1782849875,0.01750345,-9.847129175
11:01:57,0.678,363.5,0.177490234375,0.1862363375,0.004176575,-9.8398317625
11:01:57,0.682,371.5,0.181396484375,0.1984691625,-0.0009724625000000001,-9.8290316
11:01:57,0.685875,379.5,0.185302734375,0.1908236375,-0.01248205,-9.8208585
11:01:57,0.6895,387.5,0.189208984375,0.1966342375,-0.026111775,-9.8293235
11:01:57,0.6935,395.5,0.193115234375,0.1801199,-0.0043041749999999995,-9.8351614125
11:01:57,0.6975,403.5,0.197021484375,0.1862363375,-6.381250000000007e-05,-9.846545387499999
11:01:57,0.7015,411.5,0.200927734375,0.1947993125,0.00629675,-9.838956075
11:01:57,0.7055,419.5,0.204833984375,0.19724587500000001,0.0035707875,-9.84070745
11:01:57,0.709125,427.5,0.208740234375,0.1892945375,0.001753475,-9.8290316125
11:01:57,0.713,435.5,0.212646484375,0.19327021249999998,0.0017534875,-9.8214422875
11:01:57,0.717,443.5,0.216552734375,0.18409557499999998,-0.007938787499999999,-9.8293235
11:01:57,0.721,451.5,0.220458984375,0.190517825,-0.0049099625,-9.845377775
11:01:57,0.725,459.5,0.224365234375,0.1923527375,-0.0030926375,-9.8482967375
11:01:57,0.72875,467.5,0.228271484375,0.212842725,-0.007938787499999999,-9.840707437499999
11:01:57,0.7324999999999999,475.5,0.232177734375,0.2079496,-0.0179339375,-9.829615375
11:01:57,0.7364999999999999,483.5,0.236083984375,0.19969243750000001,-0.0185397,-9.8334100625
11:01:57,0.7404999999999999,491.5,0.239990234375,0.18226065,-0.011573375,-9.83545335
11:01:57,0.7444999999999999,499.5,0.243896484375,0.2033623,-0.0112705,-9.8369128
11:01:57,0.7484999999999999,507.5,0.247802734375,0.1975516875,0.0038736624999999997,-9.832242449999999
11:01:57,0.752,515.5,0.251708984375,0.21039617500000002,-0.00642435,-9.845961575
11:01:57,0.756,523.5,0.255615234375,0.2048914125,-0.0064243625,-9.8372047
11:01:57,0.76,531.5,0.259521484375,0.1969400625,-0.014905100000000001,-9.8237774625
11:01:57,0.764,539.5,0.263427734375,0.1972458625,-0.023688725,-9.82377745
11:01:57,0.768,547.5,0.267333984375,0.1975517,-0.0124820375,-9.8255288375
11:01:57,0.7715000000000001,555.5,0.271240234375,0.2082554375,-0.005515725,-9.8380803875
11:01:57,0.7755000000000001,563.5,0.275146484375,0.21161945000000001,-0.0094531875,-9.8357452375
11:01:57,0.7795000000000001,571.5,0.279052734375,0.208255425,-0.0061214749999999995,-9.838956074999999
11:01:57,0.7835000000000001,579.5,0.282958984375,0.1978575125,-0.0061214625,-9.8360371
11:01:57,0.7875000000000001,587.5,0.286865234375,0.1981633375,-0.01763105,-9.838372275
11:01:57,0.79125,595.5,0.290771484375,0.19694005,-0.0209627625,-9.835745225
11:01:57,0.795,603.5,0.294677734375,0.203973925,-0.01217915,-9.835745225
11:01:57,0.799,611.5,0.298583984375,0.200915725,-0.0046070749999999995,-9.8319505625
11:01:57,0.803,619.5,0.302490234375,0.2009157375,-0.0036983999999999997,-9.84070745
11:01:57,0.807,627.5,0.306396484375,0.1951051375,0.00569095,-9.831074874999999
11:01:57,0.810875,635.5,0.310302734375,0.1917411,0.0035708,-9.8299073125
11:01:57,0.8145,643.5,0.314208984375,0.1868479625,-0.0046070875,-9.831074875
11:01:57,0.8185,651.5,0.318115234375,0.18960035,-0.0055157125,-9.8299072875
